BookingID,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,Parking,NumAdults,NumChildren,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,ArrivalDayOfYear,TotalNights,TotalGuests,TotalPrice,MealPlan_Meal Plan 1,MealPlan_Meal Plan 2,MealPlan_Meal Plan 3,MealPlan_Not Selected,RoomType_Room_Type 1,RoomType_Room_Type 2,RoomType_Room_Type 3,RoomType_Room_Type 4,RoomType_Room_Type 5,RoomType_Room_Type 6,RoomType_Room_Type 7,MarketSegment_Aviation,MarketSegment_Complementary,MarketSegment_Corporate,MarketSegment_Offline,MarketSegment_Online,BookingStatus_Not_Canceled
17055,85,2018,7,2,1,1,0,2,0,0,0,0,114.3,2,183,2,2,228.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17056,62,2018,4,6,0,4,0,2,0,0,0,0,112.2,1,96,4,2,448.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17057,1,2018,2,7,2,1,0,2,0,0,0,0,51.5,0,38,3,2,154.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
17058,58,2018,4,27,0,4,0,2,0,0,0,0,99.88,1,117,4,2,399.52,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
17059,12,2018,8,30,0,1,0,3,0,0,0,0,138.0,0,242,1,3,138.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
17060,89,2018,5,7,1,1,0,2,0,0,0,0,126.9,0,127,2,2,253.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17061,87,2018,6,9,0,3,0,2,0,0,0,0,97.71,1,160,3,2,293.13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17062,17,2017,9,20,2,1,0,1,0,0,0,0,65.0,0,263,3,1,195.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
17063,70,2018,8,17,1,4,0,2,0,0,0,0,135.9,1,229,5,2,679.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17064,183,2018,9,8,0,3,0,2,0,0,0,0,110.0,0,251,3,2,330.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17065,14,2018,12,2,0,1,0,2,2,0,0,0,174.0,0,336,1,4,174.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
17066,115,2018,10,26,0,1,0,2,0,0,0,0,90.9,1,299,1,2,90.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17067,2,2018,11,25,0,2,0,2,1,0,0,0,144.8,0,329,2,3,289.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
17068,25,2017,12,14,1,0,0,2,0,0,0,0,70.0,0,348,1,2,70.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17069,32,2017,11,20,0,2,0,1,0,0,0,0,73.0,0,324,2,1,146.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17070,141,2018,4,17,2,2,0,2,0,0,0,0,80.75,0,107,4,2,323.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
17071,133,2018,11,26,2,2,0,2,0,0,0,0,117.3,2,330,4,2,469.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17072,64,2018,7,12,0,2,0,2,0,0,0,0,63.75,0,193,2,2,127.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
17073,127,2018,12,27,0,3,0,1,1,0,0,0,84.05,1,361,3,2,252.14999999999998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17074,35,2018,2,13,1,1,0,1,0,0,0,0,72.9,1,44,2,1,145.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17075,12,2018,8,31,0,2,0,2,0,0,0,0,118.5,1,243,2,2,237.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
17076,25,2018,8,3,0,2,1,2,0,0,0,0,160.0,1,215,2,2,320.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17077,13,2017,10,18,2,0,0,1,0,0,0,0,120.0,0,291,2,1,240.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17078,26,2018,12,14,0,4,0,2,0,0,0,0,88.4,1,348,4,2,353.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17079,6,2018,12,28,0,4,0,1,0,0,0,0,110.5,3,362,4,1,442.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17080,94,2017,12,27,2,3,0,2,0,0,0,0,60.0,0,361,5,2,300.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
17081,143,2018,8,26,0,1,0,2,0,0,0,0,85.5,0,238,1,2,85.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
17082,14,2018,9,1,1,3,0,2,2,0,0,0,210.0,1,244,4,4,840.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
17083,151,2018,1,19,0,2,0,1,0,0,0,0,71.0,0,19,2,1,142.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17084,183,2018,9,8,0,3,0,2,0,0,0,0,110.0,1,251,3,2,330.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17085,6,2018,12,28,0,4,0,2,0,0,0,0,119.0,3,362,4,2,476.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
17086,6,2018,9,8,1,3,0,2,0,0,0,0,161.5,2,251,4,2,646.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17087,130,2018,7,6,1,4,0,2,0,0,0,0,107.95,0,187,5,2,539.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17088,21,2018,12,19,1,4,0,1,0,0,0,0,67.32,0,353,5,1,336.59999999999997,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17089,33,2018,4,16,2,1,0,1,1,0,0,0,91.48,1,106,3,2,274.44,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
17090,41,2018,4,21,0,3,0,2,2,0,0,0,191.58,0,111,3,4,574.74,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17091,5,2018,11,14,1,0,0,1,0,0,0,0,65.0,0,318,1,1,65.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
17092,1,2018,8,17,0,2,1,1,0,0,0,0,67.0,1,229,2,1,134.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
17093,189,2018,7,17,2,3,0,2,0,0,0,0,99.45,1,198,5,2,497.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
17094,56,2018,12,8,0,3,0,0,2,0,0,0,82.44,1,342,3,2,247.32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
17095,24,2017,10,26,2,5,0,2,0,0,0,0,130.78,2,299,7,2,915.46,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
17096,222,2018,8,28,2,4,0,2,0,0,0,0,100.58,1,240,6,2,603.48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17097,0,2017,11,16,1,0,0,2,0,0,0,0,0.0,0,320,1,2,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
17098,0,2018,10,1,2,1,0,1,0,0,0,0,150.0,1,274,3,1,450.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17099,41,2017,11,8,2,2,0,2,0,0,0,0,81.77,1,312,4,2,327.08,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17100,166,2018,6,26,1,0,0,2,0,0,0,0,96.3,1,177,1,2,96.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17101,38,2018,3,24,0,3,0,2,1,0,0,0,133.8,0,83,3,3,401.40000000000003,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17102,112,2018,6,2,0,2,0,2,0,0,0,0,100.0,0,153,2,2,200.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17103,0,2018,8,7,1,0,0,3,0,0,0,0,98.0,1,219,1,3,98.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
17104,286,2018,9,16,0,2,0,2,0,0,0,0,117.0,1,259,2,2,234.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17105,25,2018,9,12,1,0,0,1,0,0,0,0,108.0,2,255,1,1,108.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17106,166,2018,7,7,1,3,0,2,0,0,0,0,80.75,1,188,4,2,323.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
17107,267,2018,10,1,1,1,0,2,0,0,0,0,115.2,0,274,2,2,230.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17108,166,2018,11,1,0,3,0,1,0,0,0,0,110.0,0,305,3,1,330.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17109,4,2018,12,14,0,1,0,1,0,0,0,0,88.0,1,348,1,1,88.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17110,4,2018,4,8,0,1,0,1,0,0,0,0,95.0,1,98,1,1,95.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17111,9,2018,5,17,0,1,0,1,0,0,0,0,106.26,1,137,1,1,106.26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17112,52,2017,11,6,1,2,0,2,0,0,0,0,79.2,2,310,3,2,237.60000000000002,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17113,24,2018,10,16,2,3,0,2,0,0,0,0,85.0,0,289,5,2,425.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17114,92,2018,3,26,2,1,0,2,0,0,0,0,100.0,0,85,3,2,300.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17115,301,2018,7,30,1,1,0,2,0,0,0,0,115.0,1,211,2,2,230.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17116,5,2017,8,15,2,1,0,2,0,0,0,0,94.5,0,227,3,2,283.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17117,194,2018,9,12,1,3,0,2,0,0,0,0,101.4,1,255,4,2,405.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17118,61,2018,7,23,2,3,0,2,0,0,0,0,94.5,1,204,5,2,472.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
17119,31,2018,3,5,2,1,0,2,0,0,0,0,83.9,1,64,3,2,251.70000000000002,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17120,46,2018,3,10,0,2,0,1,0,0,0,0,82.9,1,69,2,1,165.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17121,275,2018,4,17,2,0,0,2,0,0,0,0,110.0,0,107,2,2,220.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17122,40,2018,12,7,0,4,0,2,0,0,0,0,96.9,1,341,4,2,387.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
17123,1,2018,5,10,0,1,0,2,0,0,0,0,83.0,0,130,1,2,83.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17124,40,2018,4,21,2,5,0,3,0,0,0,0,135.64,1,111,7,3,949.4799999999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
17125,250,2018,9,26,1,3,0,2,0,0,0,0,95.0,0,269,4,2,380.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17126,91,2018,6,18,1,1,0,2,0,0,0,0,116.1,0,169,2,2,232.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
17127,40,2018,5,17,0,3,0,2,0,0,0,0,140.4,0,137,3,2,421.20000000000005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
17128,189,2018,8,20,2,5,0,2,0,0,0,0,109.77,2,232,7,2,768.39,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17129,60,2018,6,26,2,1,0,2,0,0,0,0,95.1,0,177,3,2,285.29999999999995,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
17130,145,2018,8,8,2,5,0,2,2,0,0,0,184.95,1,220,7,4,1294.6499999999999,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
17131,71,2018,10,7,2,2,0,2,0,0,0,0,101.87,0,280,4,2,407.48,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17132,26,2018,8,31,0,2,0,2,0,0,0,0,110.0,1,243,2,2,220.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
17133,131,2018,8,1,1,1,0,2,1,0,0,0,164.25,2,213,2,3,328.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17134,127,2018,7,28,2,3,0,3,0,0,0,0,141.3,0,209,5,3,706.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
17135,0,2018,8,17,0,1,0,2,2,0,0,0,230.0,1,229,1,4,230.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
17136,238,2018,10,28,1,2,0,2,1,0,0,0,112.5,0,301,3,3,337.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17137,322,2018,5,19,1,3,0,2,0,0,0,0,80.0,0,139,4,2,320.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17138,127,2018,11,19,2,2,0,2,0,0,0,0,97.75,0,323,4,2,391.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17139,69,2018,6,12,2,4,0,1,0,0,0,0,120.0,0,163,6,1,720.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17140,59,2017,11,28,2,4,0,2,0,0,0,0,106.2,1,332,6,2,637.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17141,5,2018,9,13,0,2,0,2,0,0,0,0,184.0,1,256,2,2,368.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
17142,48,2018,4,25,1,2,0,2,1,0,0,0,121.8,2,115,3,3,365.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17143,273,2017,7,17,0,2,0,1,0,0,0,0,87.0,0,198,2,1,174.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17144,181,2018,10,11,0,2,0,1,0,0,0,0,120.0,0,284,2,1,240.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17145,70,2017,11,26,0,3,0,1,0,0,0,0,46.33,0,330,3,1,138.99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17146,124,2017,8,8,2,1,0,1,0,0,0,0,36.25,0,220,3,1,108.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17147,103,2018,6,11,1,1,0,2,0,0,0,0,126.9,0,162,2,2,253.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17148,16,2018,12,2,0,2,0,2,0,0,0,0,91.5,1,336,2,2,183.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
17149,74,2017,9,18,0,2,0,2,0,0,0,0,101.5,0,261,2,2,203.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17150,66,2018,8,14,2,1,0,2,2,0,0,0,207.9,0,226,3,4,623.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17151,139,2018,8,19,2,4,0,3,0,0,0,0,139.2,1,231,6,3,835.1999999999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
17152,35,2018,3,24,0,3,0,2,0,0,0,0,125.1,0,83,3,2,375.29999999999995,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
17153,63,2018,3,5,2,1,0,2,0,0,0,0,80.3,0,64,3,2,240.89999999999998,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17154,98,2018,4,30,2,5,0,2,0,0,0,0,109.81,1,120,7,2,768.6700000000001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17155,70,2018,4,22,0,2,0,2,0,0,0,0,105.3,1,112,2,2,210.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17156,159,2018,9,19,1,2,0,2,0,0,0,0,144.0,1,262,3,2,432.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17157,1,2018,9,20,0,1,0,1,0,0,0,0,179.0,2,263,1,1,179.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17158,161,2018,9,8,0,3,0,1,0,0,0,0,116.1,0,251,3,1,348.29999999999995,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17159,96,2018,4,18,1,3,0,2,0,0,0,0,82.45,1,108,4,2,329.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17160,3,2018,1,22,0,1,0,1,0,1,0,7,66.0,0,22,1,1,66.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
17161,177,2018,6,3,0,2,0,2,0,0,0,0,100.0,0,154,2,2,200.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17162,302,2018,12,29,0,3,0,2,0,0,0,0,90.3,2,363,3,2,270.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17163,19,2018,3,11,1,2,1,2,0,0,0,0,171.0,2,70,3,2,513.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
17164,102,2017,10,16,0,2,0,2,0,0,0,0,101.5,0,289,2,2,203.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17165,0,2017,10,18,1,0,0,1,0,0,0,0,114.0,0,291,1,1,114.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17166,45,2018,3,10,0,2,0,2,0,0,0,0,71.1,1,69,2,2,142.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
17167,249,2018,12,27,0,5,0,3,0,0,0,0,184.65,0,361,5,3,923.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17168,19,2018,9,12,1,0,0,2,0,0,0,0,89.0,0,255,1,2,89.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
17169,41,2018,12,27,0,1,0,2,0,0,0,0,65.0,1,361,1,2,65.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17170,45,2018,10,7,2,2,0,2,0,0,0,0,139.5,1,280,4,2,558.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17171,116,2018,9,25,2,3,0,2,0,0,0,0,125.1,2,268,5,2,625.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
17172,11,2017,10,23,2,2,0,2,0,0,0,0,88.5,0,296,4,2,354.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17173,83,2018,8,21,2,1,0,3,0,0,0,0,162.3,0,233,3,3,486.90000000000003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
17174,96,2018,4,8,2,2,0,2,0,0,0,0,88.83,1,98,4,2,355.32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17175,16,2018,11,25,0,2,0,2,0,0,0,0,89.0,0,329,2,2,178.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17176,1,2018,1,19,0,3,0,1,0,0,0,0,80.0,0,19,3,1,240.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17177,33,2018,7,23,2,1,0,2,0,0,0,0,125.1,1,204,3,2,375.29999999999995,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
17178,131,2018,7,11,1,4,0,1,0,0,0,0,101.15,1,192,5,1,505.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17179,237,2018,7,28,2,4,0,2,0,0,0,0,81.5,1,209,6,2,489.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
17180,14,2017,12,26,2,2,0,2,0,0,0,0,99.5,0,360,4,2,398.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17181,13,2018,8,26,2,3,0,2,0,0,0,0,149.0,0,238,5,2,745.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17182,89,2018,3,25,1,2,0,2,0,0,0,0,105.3,1,84,3,2,315.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17183,85,2018,5,13,0,1,1,2,0,0,0,0,125.1,3,133,1,2,125.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
17184,54,2018,11,11,1,2,0,2,0,0,0,0,64.37,1,315,3,2,193.11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
17185,39,2017,8,14,0,2,0,2,0,0,0,0,101.5,0,226,2,2,203.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17186,22,2017,9,16,0,4,0,2,0,0,0,0,114.5,1,259,4,2,458.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17187,85,2018,4,19,0,4,0,2,0,0,0,0,124.53,0,109,4,2,498.12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17188,94,2018,9,22,0,3,0,1,0,0,0,0,85.0,0,265,3,1,255.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17189,47,2018,3,11,2,2,0,2,0,0,0,0,86.35,1,70,4,2,345.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17190,207,2018,8,20,4,6,0,2,0,0,0,0,72.25,0,232,10,2,722.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17191,291,2018,8,19,0,2,0,2,0,0,0,0,115.0,0,231,2,2,230.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17192,377,2018,10,14,0,2,0,1,0,0,0,0,90.0,0,287,2,1,180.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17193,0,2017,8,14,0,2,0,2,0,0,0,0,109.0,0,226,2,2,218.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17194,346,2018,9,13,0,2,0,2,0,0,0,0,115.0,1,256,2,2,230.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17195,12,2017,8,5,0,3,0,2,0,0,0,0,65.0,0,217,3,2,195.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
17196,275,2018,6,4,1,1,0,2,0,0,0,0,62.8,0,155,2,2,125.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17197,236,2018,9,27,0,4,0,2,0,0,0,0,84.43,1,270,4,2,337.72,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
17198,103,2018,4,19,0,2,0,1,0,0,0,0,115.0,0,109,2,1,230.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17199,128,2018,10,18,1,5,0,3,0,0,0,0,151.2,1,291,6,3,907.1999999999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
17200,172,2018,10,4,0,3,0,2,1,0,0,0,125.1,0,277,3,3,375.29999999999995,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17201,2,2018,9,22,0,1,0,2,0,0,0,0,195.0,1,265,1,2,195.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17202,134,2018,7,24,2,0,0,2,2,0,0,0,177.3,0,205,2,4,354.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17203,142,2018,8,3,0,1,0,2,0,0,0,0,94.5,2,215,1,2,94.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
17204,31,2017,10,26,1,2,0,2,0,0,0,0,75.0,0,299,3,2,225.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
17205,58,2018,5,13,0,2,0,3,0,0,0,0,159.3,3,133,2,3,318.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
17206,2,2017,10,10,1,1,0,1,0,0,0,0,106.4,0,283,2,1,212.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17207,133,2018,5,29,2,2,0,2,0,0,0,0,99.66,2,149,4,2,398.64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17208,185,2018,8,25,2,3,0,0,2,0,0,0,84.82,0,237,5,2,424.09999999999997,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17209,229,2018,9,3,0,1,0,2,0,0,0,0,85.5,0,246,1,2,85.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
17210,19,2018,6,22,0,2,0,1,0,0,0,0,90.0,0,173,2,1,180.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
17211,167,2018,9,3,2,5,0,2,0,0,0,0,119.85,0,246,7,2,838.9499999999999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17212,106,2018,11,21,1,3,0,2,0,0,0,0,117.3,2,325,4,2,469.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17213,219,2017,9,4,2,3,0,1,0,0,0,0,74.0,0,247,5,1,370.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17214,38,2018,4,12,0,4,0,3,0,0,0,0,139.95,2,102,4,3,559.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17215,7,2018,7,16,1,1,0,2,0,0,0,0,139.0,0,197,2,2,278.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
17216,166,2018,10,6,1,3,0,2,0,0,0,0,118.8,2,279,4,2,475.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17217,85,2018,10,6,1,3,0,2,0,0,0,0,85.0,1,279,4,2,340.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17218,82,2018,6,23,0,1,0,2,0,0,0,0,85.5,0,174,1,2,85.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
17219,1,2017,8,12,0,2,0,1,0,1,0,1,0.0,1,224,2,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
17220,261,2018,12,10,0,1,0,2,0,0,0,0,67.5,0,344,1,2,67.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
17221,265,2018,8,3,2,5,0,2,0,0,0,0,72.25,0,215,7,2,505.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17222,10,2018,2,19,0,1,0,2,0,0,0,0,71.1,0,50,1,2,71.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17223,191,2018,6,23,0,3,0,1,0,0,0,0,95.0,0,174,3,1,285.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17224,180,2018,10,1,2,1,0,2,0,0,0,0,108.9,1,274,3,2,326.70000000000005,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17225,118,2018,7,11,2,5,0,3,0,0,0,0,133.46,1,192,7,3,934.22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17226,0,2018,12,5,1,3,0,2,0,0,0,0,89.89,1,339,4,2,359.56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17227,22,2018,10,10,1,3,0,3,0,0,0,0,213.0,0,283,4,3,852.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
